Date,Open,High,Low,Close*,Adj Close**,Volume
11-Jun-54,28.58,28.58,28.58,28.58,28.58,"1,630,000"
10-Jun-54,28.34,28.34,28.34,28.34,28.34,"1,610,000"
9-Jun-54,28.15,28.15,28.15,28.15,28.15,"2,360,000"
8-Jun-54,28.34,28.34,28.34,28.34,28.34,"2,540,000"
7-Jun-54,28.99,28.99,28.99,28.99,28.99,"1,520,000"
4-Jun-54,29.1,29.1,29.1,29.1,29.1,"1,720,000"
3-Jun-54,29.15,29.15,29.15,29.15,29.15,"1,810,000"
2-Jun-54,29.16,29.16,29.16,29.16,29.16,"1,930,000"
1-Jun-54,29.19,29.19,29.19,29.19,29.19,"1,850,000"
28-May-54,29.19,29.19,29.19,29.19,29.19,"1,940,000"
27-May-54,29.05,29.05,29.05,29.05,29.05,"2,230,000"
26-May-54,29.17,29.17,29.17,29.17,29.17,"2,180,000"
25-May-54,28.93,28.93,28.93,28.93,28.93,"2,050,000"
24-May-54,29,29,29,29,29,"2,330,000"
21-May-54,28.99,28.99,28.99,28.99,28.99,"2,620,000"
20-May-54,28.82,28.82,28.82,28.82,28.82,"2,070,000"
19-May-54,28.72,28.72,28.72,28.72,28.72,"2,170,000"
18-May-54,28.85,28.85,28.85,28.85,28.85,"2,250,000"
17-May-54,28.84,28.84,28.84,28.84,28.84,"2,040,000"
14-May-54,28.8,28.8,28.8,28.8,28.8,"1,970,000"
13-May-54,28.56,28.56,28.56,28.56,28.56,"2,340,000"
12-May-54,28.72,28.72,28.72,28.72,28.72,"2,210,000"
11-May-54,28.49,28.49,28.49,28.49,28.49,"1,770,000"
10-May-54,28.62,28.62,28.62,28.62,28.62,"1,800,000"
7-May-54,28.65,28.65,28.65,28.65,28.65,"2,070,000"
6-May-54,28.51,28.51,28.51,28.51,28.51,"1,980,000"
5-May-54,28.29,28.29,28.29,28.29,28.29,"2,020,000"
4-May-54,28.28,28.28,28.28,28.28,28.28,"1,990,000"
3-May-54,28.21,28.21,28.21,28.21,28.21,"1,870,000"
30-Apr-54,28.26,28.26,28.26,28.26,28.26,"2,450,000"
29-Apr-54,28.18,28.18,28.18,28.18,28.18,"2,150,000"
28-Apr-54,27.76,27.76,27.76,27.76,27.76,"2,120,000"
27-Apr-54,27.71,27.71,27.71,27.71,27.71,"1,970,000"
26-Apr-54,27.88,27.88,27.88,27.88,27.88,"2,150,000"
23-Apr-54,27.78,27.78,27.78,27.78,27.78,"1,990,000"
22-Apr-54,27.68,27.68,27.68,27.68,27.68,"1,750,000"
21-Apr-54,27.64,27.64,27.64,27.64,27.64,"1,870,000"
20-Apr-54,27.75,27.75,27.75,27.75,27.75,"1,860,000"
19-Apr-54,27.76,27.76,27.76,27.76,27.76,"2,430,000"
15-Apr-54,27.94,27.94,27.94,27.94,27.94,"2,200,000"
14-Apr-54,27.85,27.85,27.85,27.85,27.85,"2,330,000"
13-Apr-54,27.64,27.64,27.64,27.64,27.64,"2,020,000"
12-Apr-54,27.57,27.57,27.57,27.57,27.57,"1,790,000"
9-Apr-54,27.38,27.38,27.38,27.38,27.38,"2,360,000"
8-Apr-54,27.38,27.38,27.38,27.38,27.38,"2,300,000"
7-Apr-54,27.11,27.11,27.11,27.11,27.11,"1,830,000"
6-Apr-54,27.01,27.01,27.01,27.01,27.01,"2,120,000"
5-Apr-54,27.26,27.26,27.26,27.26,27.26,"1,710,000"
2-Apr-54,27.21,27.21,27.21,27.21,27.21,"1,830,000"
1-Apr-54,27.17,27.17,27.17,27.17,27.17,"2,270,000"
31-Mar-54,26.94,26.94,26.94,26.94,26.94,"2,690,000"
30-Mar-54,26.69,26.69,26.69,26.69,26.69,"2,130,000"
29-Mar-54,26.66,26.66,26.66,26.66,26.66,"1,870,000"
26-Mar-54,26.56,26.56,26.56,26.56,26.56,"1,550,000"
25-Mar-54,26.42,26.42,26.42,26.42,26.42,"1,720,000"
24-Mar-54,26.47,26.47,26.47,26.47,26.47,"1,900,000"
23-Mar-54,26.6,26.6,26.6,26.6,26.6,"2,180,000"
22-Mar-54,26.79,26.79,26.79,26.79,26.79,"1,800,000"
19-Mar-54,26.81,26.81,26.81,26.81,26.81,"1,930,000"
18-Mar-54,26.73,26.73,26.73,26.73,26.73,"2,020,000"
17-Mar-54,26.62,26.62,26.62,26.62,26.62,"1,740,000"
16-Mar-54,26.56,26.56,26.56,26.56,26.56,"1,540,000"
15-Mar-54,26.57,26.57,26.57,26.57,26.57,"1,680,000"
12-Mar-54,26.69,26.69,26.69,26.69,26.69,"1,980,000"
11-Mar-54,26.69,26.69,26.69,26.69,26.69,"2,050,000"
10-Mar-54,26.57,26.57,26.57,26.57,26.57,"1,870,000"
9-Mar-54,26.51,26.51,26.51,26.51,26.51,"1,630,000"
8-Mar-54,26.45,26.45,26.45,26.45,26.45,"1,650,000"
5-Mar-54,26.52,26.52,26.52,26.52,26.52,"2,030,000"
4-Mar-54,26.41,26.41,26.41,26.41,26.41,"1,830,000"
3-Mar-54,26.32,26.32,26.32,26.32,26.32,"2,240,000"
2-Mar-54,26.32,26.32,26.32,26.32,26.32,"1,980,000"
1-Mar-54,26.25,26.25,26.25,26.25,26.25,"2,040,000"
26-Feb-54,26.15,26.15,26.15,26.15,26.15,"1,910,000"
25-Feb-54,25.91,25.91,25.91,25.91,25.91,"1,470,000"
24-Feb-54,25.83,25.83,25.83,25.83,25.83,"1,350,000"
23-Feb-54,25.83,25.83,25.83,25.83,25.83,"1,470,000"
19-Feb-54,25.92,25.92,25.92,25.92,25.92,"1,510,000"
18-Feb-54,25.86,25.86,25.86,25.86,25.86,"1,500,000"
17-Feb-54,25.86,25.86,25.86,25.86,25.86,"1,740,000"
16-Feb-54,25.81,25.81,25.81,25.81,25.81,"1,870,000"
15-Feb-54,26.04,26.04,26.04,26.04,26.04,"2,080,000"
12-Feb-54,26.12,26.12,26.12,26.12,26.12,"1,730,000"
11-Feb-54,26.06,26.06,26.06,26.06,26.06,"1,860,000"
10-Feb-54,26.14,26.14,26.14,26.14,26.14,"1,790,000"
9-Feb-54,26.17,26.17,26.17,26.17,26.17,"1,880,000"
8-Feb-54,26.23,26.23,26.23,26.23,26.23,"2,180,000"
5-Feb-54,26.3,26.3,26.3,26.3,26.3,"2,030,000"
4-Feb-54,26.2,26.2,26.2,26.2,26.2,"2,040,000"
3-Feb-54,26.01,26.01,26.01,26.01,26.01,"1,690,000"
2-Feb-54,25.92,25.92,25.92,25.92,25.92,"1,420,000"
1-Feb-54,25.99,25.99,25.99,25.99,25.99,"1,740,000"
29-Jan-54,26.08,26.08,26.08,26.08,26.08,"1,950,000"
28-Jan-54,26.02,26.02,26.02,26.02,26.02,"1,730,000"
27-Jan-54,26.01,26.01,26.01,26.01,26.01,"2,020,000"
26-Jan-54,26.09,26.09,26.09,26.09,26.09,"2,120,000"
25-Jan-54,25.93,25.93,25.93,25.93,25.93,"1,860,000"
22-Jan-54,25.85,25.85,25.85,25.85,25.85,"1,890,000"
21-Jan-54,25.79,25.79,25.79,25.79,25.79,"1,780,000"
20-Jan-54,25.75,25.75,25.75,25.75,25.75,"1,960,000"
19-Jan-54,25.68,25.68,25.68,25.68,25.68,"1,840,000"
18-Jan-54,25.43,25.43,25.43,25.43,25.43,"1,580,000"
15-Jan-54,25.43,25.43,25.43,25.43,25.43,"2,180,000"
14-Jan-54,25.19,25.19,25.19,25.19,25.19,"1,530,000"
13-Jan-54,25.07,25.07,25.07,25.07,25.07,"1,420,000"
12-Jan-54,24.93,24.93,24.93,24.93,24.93,"1,250,000"
11-Jan-54,24.8,24.8,24.8,24.8,24.8,"1,220,000"
8-Jan-54,24.93,24.93,24.93,24.93,24.93,"1,260,000"
7-Jan-54,25.06,25.06,25.06,25.06,25.06,"1,540,000"
6-Jan-54,25.14,25.14,25.14,25.14,25.14,"1,460,000"
5-Jan-54,25.1,25.1,25.1,25.1,25.1,"1,520,000"
4-Jan-54,24.95,24.95,24.95,24.95,24.95,"1,310,000"
31-Dec-53,24.81,24.81,24.81,24.81,24.81,"2,490,000"
30-Dec-53,24.76,24.76,24.76,24.76,24.76,"2,050,000"
29-Dec-53,24.55,24.55,24.55,24.55,24.55,"2,140,000"
28-Dec-53,24.71,24.71,24.71,24.71,24.71,"1,570,000"
24-Dec-53,24.8,24.8,24.8,24.8,24.8,"1,270,000"
23-Dec-53,24.69,24.69,24.69,24.69,24.69,"1,570,000"
22-Dec-53,24.76,24.76,24.76,24.76,24.76,"1,720,000"
21-Dec-53,24.95,24.95,24.95,24.95,24.95,"1,690,000"
18-Dec-53,24.99,24.99,24.99,24.99,24.99,"1,550,000"
17-Dec-53,24.94,24.94,24.94,24.94,24.94,"1,600,000"
16-Dec-53,24.96,24.96,24.96,24.96,24.96,"1,880,000"
15-Dec-53,24.71,24.71,24.71,24.71,24.71,"1,450,000"
14-Dec-53,24.69,24.69,24.69,24.69,24.69,"1,540,000"
11-Dec-53,24.76,24.76,24.76,24.76,24.76,"1,440,000"
10-Dec-53,24.78,24.78,24.78,24.78,24.78,"1,420,000"
9-Dec-53,24.84,24.84,24.84,24.84,24.84,"1,410,000"
8-Dec-53,24.87,24.87,24.87,24.87,24.87,"1,390,000"
7-Dec-53,24.95,24.95,24.95,24.95,24.95,"1,410,000"
4-Dec-53,24.98,24.98,24.98,24.98,24.98,"1,390,000"
3-Dec-53,24.97,24.97,24.97,24.97,24.97,"1,740,000"
2-Dec-53,24.95,24.95,24.95,24.95,24.95,"1,850,000"
1-Dec-53,24.78,24.78,24.78,24.78,24.78,"1,580,000"
30-Nov-53,24.76,24.76,24.76,24.76,24.76,"1,960,000"
27-Nov-53,24.66,24.66,24.66,24.66,24.66,"1,600,000"
25-Nov-53,24.52,24.52,24.52,24.52,24.52,"1,540,000"
24-Nov-53,24.5,24.5,24.5,24.5,24.5,"1,470,000"
23-Nov-53,24.36,24.36,24.36,24.36,24.36,"1,410,000"
20-Nov-53,24.44,24.44,24.44,24.44,24.44,"1,300,000"
19-Nov-53,24.4,24.4,24.4,24.4,24.4,"1,420,000"
18-Nov-53,24.29,24.29,24.29,24.29,24.29,"1,250,000"
17-Nov-53,24.25,24.25,24.25,24.25,24.25,"1,250,000"
16-Nov-53,24.38,24.38,24.38,24.38,24.38,"1,490,000"
13-Nov-53,24.54,24.54,24.54,24.54,24.54,"1,540,000"
12-Nov-53,24.46,24.46,24.46,24.46,24.46,"1,390,000"
10-Nov-53,24.37,24.37,24.37,24.37,24.37,"1,340,000"
9-Nov-53,24.66,24.66,24.66,24.66,24.66,"1,440,000"
6-Nov-53,24.61,24.61,24.61,24.61,24.61,"1,700,000"
5-Nov-53,24.64,24.64,24.64,24.64,24.64,"1,720,000"
4-Nov-53,24.51,24.51,24.51,24.51,24.51,"1,480,000"
2-Nov-53,24.66,24.66,24.66,24.66,24.66,"1,340,000"
30-Oct-53,24.54,24.54,24.54,24.54,24.54,"1,400,000"
29-Oct-53,24.58,24.58,24.58,24.58,24.58,"1,610,000"
28-Oct-53,24.29,24.29,24.29,24.29,24.29,"1,260,000"
27-Oct-53,24.26,24.26,24.26,24.26,24.26,"1,170,000"
26-Oct-53,24.31,24.31,24.31,24.31,24.31,"1,340,000"
23-Oct-53,24.35,24.35,24.35,24.35,24.35,"1,330,000"
22-Oct-53,24.3,24.3,24.3,24.3,24.3,"1,330,000"
21-Oct-53,24.19,24.19,24.19,24.19,24.19,"1,320,000"
20-Oct-53,24.17,24.17,24.17,24.17,24.17,"1,280,000"
19-Oct-53,24.16,24.16,24.16,24.16,24.16,"1,190,000"
16-Oct-53,24.14,24.14,24.14,24.14,24.14,"1,620,000"
15-Oct-53,23.95,23.95,23.95,23.95,23.95,"1,710,000"
14-Oct-53,23.68,23.68,23.68,23.68,23.68,"1,290,000"
13-Oct-53,23.57,23.57,23.57,23.57,23.57,"1,130,000"
9-Oct-53,23.66,23.66,23.66,23.66,23.66,"900,000"
8-Oct-53,23.62,23.62,23.62,23.62,23.62,"960,000"
7-Oct-53,23.58,23.58,23.58,23.58,23.58,"1,010,000"
6-Oct-53,23.39,23.39,23.39,23.39,23.39,"1,100,000"
5-Oct-53,23.48,23.48,23.48,23.48,23.48,"930,000"
2-Oct-53,23.59,23.59,23.59,23.59,23.59,"890,000"
1-Oct-53,23.49,23.49,23.49,23.49,23.49,"940,000"
30-Sep-53,23.35,23.35,23.35,23.35,23.35,"940,000"
29-Sep-53,23.49,23.49,23.49,23.49,23.49,"1,170,000"
28-Sep-53,23.45,23.45,23.45,23.45,23.45,"1,150,000"
25-Sep-53,23.3,23.3,23.3,23.3,23.3,"910,000"
24-Sep-53,23.24,23.24,23.24,23.24,23.24,"1,020,000"
23-Sep-53,23.23,23.23,23.23,23.23,23.23,"1,240,000"
22-Sep-53,23.2,23.2,23.2,23.2,23.2,"1,300,000"
21-Sep-53,22.88,22.88,22.88,22.88,22.88,"1,070,000"
18-Sep-53,22.95,22.95,22.95,22.95,22.95,"1,190,000"
17-Sep-53,23.07,23.07,23.07,23.07,23.07,"1,290,000"
16-Sep-53,23.01,23.01,23.01,23.01,23.01,"1,570,000"
15-Sep-53,22.9,22.9,22.9,22.9,22.9,"2,850,000"
14-Sep-53,22.71,22.71,22.71,22.71,22.71,"2,550,000"
11-Sep-53,23.14,23.14,23.14,23.14,23.14,"1,930,000"
10-Sep-53,23.41,23.41,23.41,23.41,23.41,"1,010,000"
9-Sep-53,23.65,23.65,23.65,23.65,23.65,"860,000"
8-Sep-53,23.61,23.61,23.61,23.61,23.61,"740,000"
4-Sep-53,23.57,23.57,23.57,23.57,23.57,"770,000"
3-Sep-53,23.51,23.51,23.51,23.51,23.51,"900,000"
2-Sep-53,23.56,23.56,23.56,23.56,23.56,"1,110,000"
1-Sep-53,23.42,23.42,23.42,23.42,23.42,"1,580,000"
31-Aug-53,23.32,23.32,23.32,23.32,23.32,"2,190,000"
28-Aug-53,23.74,23.74,23.74,23.74,23.74,"1,060,000"
27-Aug-53,23.79,23.79,23.79,23.79,23.79,"1,290,000"
26-Aug-53,23.86,23.86,23.86,23.86,23.86,"1,060,000"
25-Aug-53,23.93,23.93,23.93,23.93,23.93,"1,470,000"
24-Aug-53,24.09,24.09,24.09,24.09,24.09,"1,320,000"
21-Aug-53,24.35,24.35,24.35,24.35,24.35,"850,000"
20-Aug-53,24.29,24.29,24.29,24.29,24.29,"860,000"
19-Aug-53,24.31,24.31,24.31,24.31,24.31,"1,400,000"
18-Aug-53,24.46,24.46,24.46,24.46,24.46,"1,030,000"
17-Aug-53,24.56,24.56,24.56,24.56,24.56,"910,000"
14-Aug-53,24.62,24.62,24.62,24.62,24.62,"1,000,000"
13-Aug-53,24.73,24.73,24.73,24.73,24.73,"1,040,000"
12-Aug-53,24.78,24.78,24.78,24.78,24.78,"990,000"
11-Aug-53,24.72,24.72,24.72,24.72,24.72,"940,000"
10-Aug-53,24.75,24.75,24.75,24.75,24.75,"1,090,000"
7-Aug-53,24.78,24.78,24.78,24.78,24.78,"950,000"
6-Aug-53,24.8,24.8,24.8,24.8,24.8,"1,200,000"
5-Aug-53,24.68,24.68,24.68,24.68,24.68,"1,080,000"
4-Aug-53,24.78,24.78,24.78,24.78,24.78,"1,000,000"
3-Aug-53,24.84,24.84,24.84,24.84,24.84,"1,160,000"
31-Jul-53,24.75,24.75,24.75,24.75,24.75,"1,320,000"
30-Jul-53,24.49,24.49,24.49,24.49,24.49,"1,200,000"
29-Jul-53,24.26,24.26,24.26,24.26,24.26,"1,000,000"
28-Jul-53,24.11,24.11,24.11,24.11,24.11,"1,080,000"
27-Jul-53,24.07,24.07,24.07,24.07,24.07,"1,210,000"
24-Jul-53,24.23,24.23,24.23,24.23,24.23,"890,000"
23-Jul-53,24.23,24.23,24.23,24.23,24.23,"1,000,000"
22-Jul-53,24.19,24.19,24.19,24.19,24.19,"900,000"
21-Jul-53,24.16,24.16,24.16,24.16,24.16,"850,000"
20-Jul-53,24.22,24.22,24.22,24.22,24.22,"830,000"
17-Jul-53,24.35,24.35,24.35,24.35,24.35,"840,000"
16-Jul-53,24.18,24.18,24.18,24.18,24.18,"790,000"
15-Jul-53,24.15,24.15,24.15,24.15,24.15,"840,000"
14-Jul-53,24.08,24.08,24.08,24.08,24.08,"1,030,000"
13-Jul-53,24.17,24.17,24.17,24.17,24.17,"1,120,000"
10-Jul-53,24.41,24.41,24.41,24.41,24.41,"860,000"
9-Jul-53,24.43,24.43,24.43,24.43,24.43,"910,000"
8-Jul-53,24.5,24.5,24.5,24.5,24.5,"950,000"
7-Jul-53,24.51,24.51,24.51,24.51,24.51,"1,030,000"
6-Jul-53,24.38,24.38,24.38,24.38,24.38,"820,000"
3-Jul-53,24.36,24.36,24.36,24.36,24.36,"830,000"
2-Jul-53,24.31,24.31,24.31,24.31,24.31,"1,030,000"
1-Jul-53,24.24,24.24,24.24,24.24,24.24,"910,000"
30-Jun-53,24.14,24.14,24.14,24.14,24.14,"820,000"
29-Jun-53,24.14,24.14,24.14,24.14,24.14,"800,000"
26-Jun-53,24.21,24.21,24.21,24.21,24.21,"830,000"
25-Jun-53,24.19,24.19,24.19,24.19,24.19,"1,160,000"
24-Jun-53,24.09,24.09,24.09,24.09,24.09,"1,030,000"
23-Jun-53,24.12,24.12,24.12,24.12,24.12,"1,050,000"
22-Jun-53,23.96,23.96,23.96,23.96,23.96,"1,030,000"
19-Jun-53,23.84,23.84,23.84,23.84,23.84,"890,000"
18-Jun-53,23.84,23.84,23.84,23.84,23.84,"1,010,000"
17-Jun-53,23.85,23.85,23.85,23.85,23.85,"1,150,000"
16-Jun-53,23.55,23.55,23.55,23.55,23.55,"1,370,000"
15-Jun-53,23.62,23.62,23.62,23.62,23.62,"1,090,000"
12-Jun-53,23.82,23.82,23.82,23.82,23.82,"920,000"
11-Jun-53,23.75,23.75,23.75,23.75,23.75,"1,220,000"
10-Jun-53,23.54,23.54,23.54,23.54,23.54,"1,960,000"
9-Jun-53,23.6,23.6,23.6,23.6,23.6,"2,200,000"
8-Jun-53,24.01,24.01,24.01,24.01,24.01,"1,000,000"
5-Jun-53,24.09,24.09,24.09,24.09,24.09,"1,160,000"
4-Jun-53,24.03,24.03,24.03,24.03,24.03,"1,400,000"
3-Jun-53,24.18,24.18,24.18,24.18,24.18,"1,050,000"
2-Jun-53,24.22,24.22,24.22,24.22,24.22,"1,450,000"
1-Jun-53,24.15,24.15,24.15,24.15,24.15,"1,490,000"
29-May-53,24.54,24.54,24.54,24.54,24.54,"920,000"
28-May-53,24.46,24.46,24.46,24.46,24.46,"1,240,000"
27-May-53,24.64,24.64,24.64,24.64,24.64,"1,330,000"
26-May-53,24.87,24.87,24.87,24.87,24.87,"1,160,000"
25-May-53,24.99,24.99,24.99,24.99,24.99,"1,180,000"
22-May-53,25.03,25.03,25.03,25.03,25.03,"1,350,000"
21-May-53,25.06,25.06,25.06,25.06,25.06,"1,590,000"
20-May-53,24.93,24.93,24.93,24.93,24.93,"1,690,000"
19-May-53,24.7,24.7,24.7,24.7,24.7,"1,120,000"
18-May-53,24.75,24.75,24.75,24.75,24.75,"1,080,000"
15-May-53,24.84,24.84,24.84,24.84,24.84,"1,200,000"
14-May-53,24.85,24.85,24.85,24.85,24.85,"1,210,000"
13-May-53,24.71,24.71,24.71,24.71,24.71,"1,120,000"
12-May-53,24.74,24.74,24.74,24.74,24.74,"1,080,000"
11-May-53,24.91,24.91,24.91,24.91,24.91,"1,010,000"
8-May-53,24.9,24.9,24.9,24.9,24.9,"1,220,000"
7-May-53,24.9,24.9,24.9,24.9,24.9,"1,110,000"
6-May-53,25,25,25,25,25,"1,110,000"
5-May-53,25.03,25.03,25.03,25.03,25.03,"1,290,000"
4-May-53,25,25,25,25,25,"1,520,000"
1-May-53,24.73,24.73,24.73,24.73,24.73,"1,200,000"
30-Apr-53,24.62,24.62,24.62,24.62,24.62,"1,140,000"
29-Apr-53,24.68,24.68,24.68,24.68,24.68,"1,310,000"
28-Apr-53,24.52,24.52,24.52,24.52,24.52,"1,330,000"
27-Apr-53,24.34,24.34,24.34,24.34,24.34,"1,400,000"
24-Apr-53,24.2,24.2,24.2,24.2,24.2,"1,780,000"
23-Apr-53,24.19,24.19,24.19,24.19,24.19,"1,920,000"
22-Apr-53,24.46,24.46,24.46,24.46,24.46,"1,390,000"
21-Apr-53,24.67,24.67,24.67,24.67,24.67,"1,250,000"
20-Apr-53,24.73,24.73,24.73,24.73,24.73,"1,520,000"
17-Apr-53,24.62,24.62,24.62,24.62,24.62,"1,430,000"
16-Apr-53,24.91,24.91,24.91,24.91,24.91,"1,310,000"
15-Apr-53,24.96,24.96,24.96,24.96,24.96,"1,580,000"
14-Apr-53,24.86,24.86,24.86,24.86,24.86,"1,480,000"
13-Apr-53,24.77,24.77,24.77,24.77,24.77,"1,280,000"
10-Apr-53,24.82,24.82,24.82,24.82,24.82,"1,360,000"
9-Apr-53,24.88,24.88,24.88,24.88,24.88,"1,520,000"
8-Apr-53,24.93,24.93,24.93,24.93,24.93,"1,860,000"
7-Apr-53,24.71,24.71,24.71,24.71,24.71,"2,500,000"
6-Apr-53,24.61,24.61,24.61,24.61,24.61,"3,050,000"
2-Apr-53,25.23,25.23,25.23,25.23,25.23,"1,720,000"
1-Apr-53,25.25,25.25,25.25,25.25,25.25,"2,240,000"
31-Mar-53,25.29,25.29,25.29,25.29,25.29,"3,120,000"
30-Mar-53,25.61,25.61,25.61,25.61,25.61,"2,740,000"
27-Mar-53,25.99,25.99,25.99,25.99,25.99,"1,640,000"
26-Mar-53,25.95,25.95,25.95,25.95,25.95,"2,000,000"
25-Mar-53,26.1,26.1,26.1,26.1,26.1,"2,320,000"
24-Mar-53,26.17,26.17,26.17,26.17,26.17,"1,970,000"
23-Mar-53,26.02,26.02,26.02,26.02,26.02,"1,750,000"
20-Mar-53,26.18,26.18,26.18,26.18,26.18,"1,730,000"
19-Mar-53,26.22,26.22,26.22,26.22,26.22,"1,840,000"
18-Mar-53,26.24,26.24,26.24,26.24,26.24,"2,110,000"
17-Mar-53,26.33,26.33,26.33,26.33,26.33,"2,110,000"
16-Mar-53,26.22,26.22,26.22,26.22,26.22,"1,770,000"
13-Mar-53,26.18,26.18,26.18,26.18,26.18,"1,760,000"
12-Mar-53,26.13,26.13,26.13,26.13,26.13,"1,780,000"
11-Mar-53,26.12,26.12,26.12,26.12,26.12,"1,890,000"
10-Mar-53,25.91,25.91,25.91,25.91,25.91,"1,530,000"
9-Mar-53,25.83,25.83,25.83,25.83,25.83,"1,600,000"
6-Mar-53,25.84,25.84,25.84,25.84,25.84,"1,690,000"
5-Mar-53,25.79,25.79,25.79,25.79,25.79,"1,540,000"
4-Mar-53,25.78,25.78,25.78,25.78,25.78,"2,010,000"
3-Mar-53,26,26,26,26,26,"1,850,000"
2-Mar-53,25.93,25.93,25.93,25.93,25.93,"1,760,000"
27-Feb-53,25.9,25.9,25.9,25.9,25.9,"1,990,000"
26-Feb-53,25.95,25.95,25.95,25.95,25.95,"2,290,000"
25-Feb-53,25.91,25.91,25.91,25.91,25.91,"2,360,000"
24-Feb-53,25.75,25.75,25.75,25.75,25.75,"2,300,000"
20-Feb-53,25.63,25.63,25.63,25.63,25.63,"1,400,000"
19-Feb-53,25.57,25.57,25.57,25.57,25.57,"1,390,000"
18-Feb-53,25.48,25.48,25.48,25.48,25.48,"1,220,000"
17-Feb-53,25.5,25.5,25.5,25.5,25.5,"1,290,000"
16-Feb-53,25.65,25.65,25.65,25.65,25.65,"1,330,000"
13-Feb-53,25.74,25.74,25.74,25.74,25.74,"1,350,000"
11-Feb-53,25.64,25.64,25.64,25.64,25.64,"1,240,000"
10-Feb-53,25.62,25.62,25.62,25.62,25.62,"1,350,000"
9-Feb-53,25.69,25.69,25.69,25.69,25.69,"1,780,000"
6-Feb-53,26.51,26.51,26.51,26.51,26.51,"1,870,000"
5-Feb-53,26.15,26.15,26.15,26.15,26.15,"1,900,000"
4-Feb-53,26.42,26.42,26.42,26.42,26.42,"1,660,000"
3-Feb-53,26.54,26.54,26.54,26.54,26.54,"1,560,000"
2-Feb-53,26.51,26.51,26.51,26.51,26.51,"1,890,000"
30-Jan-53,26.38,26.38,26.38,26.38,26.38,"1,760,000"
29-Jan-53,26.2,26.2,26.2,26.2,26.2,"1,830,000"
28-Jan-53,26.13,26.13,26.13,26.13,26.13,"1,640,000"
27-Jan-53,26.05,26.05,26.05,26.05,26.05,"1,550,000"
26-Jan-53,26.02,26.02,26.02,26.02,26.02,"1,420,000"
23-Jan-53,26.07,26.07,26.07,26.07,26.07,"1,340,000"
22-Jan-53,26.12,26.12,26.12,26.12,26.12,"1,380,000"
21-Jan-53,26.09,26.09,26.09,26.09,26.09,"1,300,000"
20-Jan-53,26.14,26.14,26.14,26.14,26.14,"1,490,000"
19-Jan-53,26.01,26.01,26.01,26.01,26.01,"1,360,000"
16-Jan-53,26.02,26.02,26.02,26.02,26.02,"1,710,000"
15-Jan-53,26.13,26.13,26.13,26.13,26.13,"1,450,000"
14-Jan-53,26.08,26.08,26.08,26.08,26.08,"1,370,000"
13-Jan-53,26.02,26.02,26.02,26.02,26.02,"1,680,000"
12-Jan-53,25.86,25.86,25.86,25.86,25.86,"1,500,000"
9-Jan-53,26.08,26.08,26.08,26.08,26.08,"2,080,000"
8-Jan-53,26.33,26.33,26.33,26.33,26.33,"1,780,000"
7-Jan-53,26.37,26.37,26.37,26.37,26.37,"1,760,000"
6-Jan-53,26.48,26.48,26.48,26.48,26.48,"2,080,000"
5-Jan-53,26.66,26.66,26.66,26.66,26.66,"2,130,000"
2-Jan-53,26.54,26.54,26.54,26.54,26.54,"1,450,000"
31-Dec-52,26.57,26.57,26.57,26.57,26.57,"2,050,000"
30-Dec-52,26.59,26.59,26.59,26.59,26.59,"2,070,000"
29-Dec-52,26.4,26.4,26.4,26.4,26.4,"1,820,000"
26-Dec-52,26.25,26.25,26.25,26.25,26.25,"1,290,000"
24-Dec-52,26.21,26.21,26.21,26.21,26.21,"1,510,000"
23-Dec-52,26.19,26.19,26.19,26.19,26.19,"2,100,000"
22-Dec-52,26.3,26.3,26.3,26.3,26.3,"2,100,000"
19-Dec-52,26.15,26.15,26.15,26.15,26.15,"2,050,000"
18-Dec-52,26.03,26.03,26.03,26.03,26.03,"1,860,000"
17-Dec-52,26.04,26.04,26.04,26.04,26.04,"1,700,000"
16-Dec-52,26.07,26.07,26.07,26.07,26.07,"1,980,000"
15-Dec-52,26.04,26.04,26.04,26.04,26.04,"1,940,000"
12-Dec-52,26.04,26.04,26.04,26.04,26.04,"2,030,000"
11-Dec-52,25.96,25.96,25.96,25.96,25.96,"1,790,000"
10-Dec-52,25.98,25.98,25.98,25.98,25.98,"1,880,000"
9-Dec-52,25.93,25.93,25.93,25.93,25.93,"2,120,000"
8-Dec-52,25.76,25.76,25.76,25.76,25.76,"1,790,000"
5-Dec-52,25.62,25.62,25.62,25.62,25.62,"1,510,000"
4-Dec-52,25.61,25.61,25.61,25.61,25.61,"1,570,000"
3-Dec-52,25.71,25.71,25.71,25.71,25.71,"1,610,000"
2-Dec-52,25.74,25.74,25.74,25.74,25.74,"1,610,000"
1-Dec-52,25.68,25.68,25.68,25.68,25.68,"2,100,000"
28-Nov-52,25.66,25.66,25.66,25.66,25.66,"2,160,000"
26-Nov-52,25.52,25.52,25.52,25.52,25.52,"1,920,000"
25-Nov-52,25.36,25.36,25.36,25.36,25.36,"1,930,000"
24-Nov-52,25.42,25.42,25.42,25.42,25.42,"2,100,000"
21-Nov-52,25.27,25.27,25.27,25.27,25.27,"1,760,000"
20-Nov-52,25.28,25.28,25.28,25.28,25.28,"1,740,000"
19-Nov-52,25.33,25.33,25.33,25.33,25.33,"2,350,000"
18-Nov-52,25.16,25.16,25.16,25.16,25.16,"2,250,000"
